Opportunity_ID,Opportunity_Fiscal_Period_ID,Opportunity_Open_Date_DT,Opportunity_Last_Updated_Date_DT,Opportunity_Close_Date_DT,Opportunity_Business_ID,Opportunity_Business_Name,Opportunity_Business_Line_ID,Opportunity_Business_Line_Group_ID,Opportunity_Offering_Amount,Opportunity_Estimated_Revenue,Opportunity_Estimated_Net_Sales_Revenue,Opportunity_Lead_Pursuit_Partner,Opportunity_Lead,Opportunity_Team,Opportunity_Probability_Win,Opportunity_Top_Priority,Opportunity_Stage_ID,Opportunity_Stage_Description,Year,Acitve / Inacitve 
OPP20150065,FP2015,2015-02-23 06:47,2015-05-12 01:08,2015-09-25 16:23,DaVe0010,DataVentures,Venture Capital,Investment,185915.84,153848.43,17496.89,EMP036,"[""'EMP036'"", ""'EMP116'"", ""'EMP119'"", ""'EMP098'""]","['EMP082', 'EMP093', 'EMP083', 'EMP119', 'EMP080', 'EMP036', 'EMP031', 'EMP116', 'EMP098']",0.3534,0,4,Closed-Won,2015,Inactive
OPP20150066,FP2015,2015-05-09 22:44,2015-09-26 22:33,2015-12-15 10:27,GlMo0062,GlobalSolutions,Mortgages,Banking,196825.89,170152.31,16945.37,EMP085,"[""'EMP085'"", ""'EMP104'"", ""'EMP069'""]","['EMP096', 'EMP085', 'EMP079', 'EMP068', 'EMP069', 'EMP063', 'EMP104']",0.6584,0,4,Closed-Won,2015,Inactive
OPP20150067,FP2015,2015-12-08 04:45,2015-12-18 02:39,,InCo0031,InnovativeConcepts,Compliance,Legal,206013.51,160682.37,18097.8,EMP083,"[""'EMP083'"", ""'EMP116'"", ""'EMP114'"", ""'EMP108'"", ""'EMP050'""]","['EMP050', 'EMP091', 'EMP108', 'EMP088', 'EMP083', 'EMP116', 'EMP122', 'EMP002', 'EMP047', 'EMP114']",0.8534,0,1,Qualifying,2015,Active
OPP20150068,FP2015,2015-12-24 00:30,2015-12-30 08:25,2015-12-30 17:20,WeVe0078,WebVentures,Venture Capital,Investment,223994.15,195643.98,33126.14,EMP036,"[""'EMP036'"", ""'EMP119'"", ""'EMP092'"", ""'EMP108'"", ""'EMP059'""]","['EMP059', 'EMP092', 'EMP098', 'EMP034', 'EMP119', 'EMP050', 'EMP091', 'EMP096', 'EMP108', 'EMP036']",0.5858,0,4,Closed-Won,2015,Inactive
OPP20150069,FP2015,2015-01-30 05:27,2015-02-05 14:15,,TeVe0009,TechVentures,Venture Capital,Investment,220883.76,186488.03,9454.61,EMP069,"[""'EMP069'"", ""'EMP104'"", ""'EMP110'"", ""'EMP117'"", ""'EMP002'""]","['EMP069', 'EMP117', 'EMP110', 'EMP089', 'EMP104', 'EMP019', 'EMP031', 'EMP091', 'EMP081', 'EMP002']",0.4913,0,1,Qualifying,2015,Active
OPP20150070,FP2015,2015-11-12 14:13,2015-11-18 12:47,,TeDe0063,TechHoldings,Deposits,Banking,205672.9,170849.23,9850.82,EMP083,"[""'EMP083'"", ""'EMP042'"", ""'EMP059'"", ""'EMP105'"", ""'EMP072'""]","['EMP042', 'EMP105', 'EMP045', 'EMP072', 'EMP083', 'EMP003', 'EMP005', 'EMP021', 'EMP059', 'EMP050']",0.7584,0,2,Proposal,2015,Active
OPP20150071,FP2015,2015-12-11 19:04,2015-12-23 20:02,,GlCo0089,GlobalHoldings,Compliance,Legal,192937.96,143656.35,24893.57,EMP085,"[""'EMP085'"", ""'EMP098'"", ""'EMP032'""]","['EMP061', 'EMP032', 'EMP068', 'EMP097', 'EMP085', 'EMP034', 'EMP098']",0.7423,0,1,Qualifying,2015,Active
OPP20150072,FP2015,2015-03-02 00:41,2015-08-31 07:25,,CrCo0098,CreativeDynamics,Compliance,Legal,188054.96,137735.98,13954.8,EMP083,"[""'EMP083'"", ""'EMP092'"", ""'EMP027'"", ""'EMP025'"", ""'EMP031'""]","['EMP083', 'EMP035', 'EMP045', 'EMP092', 'EMP042', 'EMP025', 'EMP027', 'EMP031', 'EMP109', 'EMP100']",0.4987,0,1,Qualifying,2015,Active
OPP20150073,FP2015,2015-10-27 16:13,2015-11-26 14:49,2015-12-19 04:19,WeTr0022,WebConcepts,Treasury,Finance,216842.38,185317.12,23500.46,EMP083,"[""'EMP083'"", ""'EMP025'"", ""'EMP085'""]","['EMP085', 'EMP025', 'EMP089', 'EMP090', 'EMP100', 'EMP027', 'EMP078', 'EMP083']",0.2675,0,4,Closed-Lost,2015,Inactive
OPP20150074,FP2015,2015-08-23 07:38,2015-12-15 18:16,,CrTr0060,CreativeTechnology,Treasury,Finance,185568.89,152705.67,30151.51,EMP085,"[""'EMP085'"", ""'EMP031'"", ""'EMP116'"", ""'EMP002'"", ""'EMP048'""]","['EMP029', 'EMP048', 'EMP002', 'EMP017', 'EMP038', 'EMP031', 'EMP016', 'EMP085', 'EMP035', 'EMP116']",0.4825,0,3,Negotiation,2015,Active
OPP20150075,FP2015,2015-01-05 21:18,2015-01-17 07:14,2015-10-18 01:27,CrTr0096,CreativeTechnology,Treasury,Finance,180553.01,128756.14,7154.91,EMP069,"[""'EMP069'"", ""'EMP025'"", ""'EMP050'"", ""'EMP083'""]","['EMP072', 'EMP050', 'EMP084', 'EMP059', 'EMP025', 'EMP083', 'EMP069']",0.5248,0,4,Closed-Won,2015,Inactive
OPP20150076,FP2015,2015-03-15 01:42,2015-05-31 09:57,,WeTr0090,WebSolutions,Treasury,Finance,197593.72,141498.13,21943.43,EMP098,"[""'EMP098'"", ""'EMP001'"", ""'EMP110'"", ""'EMP025'"", ""'EMP069'""]","['EMP063', 'EMP025', 'EMP091', 'EMP088', 'EMP110', 'EMP098', 'EMP069', 'EMP087', 'EMP001', 'EMP078']",0.3423,0,3,Negotiation,2015,Active
OPP20150077,FP2015,2015-01-15 11:25,2015-01-25 01:26,,NeAs0043,NetSolutions,Asset Management,Investment,200684.86,142828.81,26159.83,EMP098,"[""'EMP098'"", ""'EMP119'"", ""'EMP069'""]","['EMP059', 'EMP119', 'EMP098', 'EMP100', 'EMP077', 'EMP091', 'EMP083', 'EMP069']",0.375,0,1,Qualifying,2015,Active
OPP20150078,FP2015,2015-12-09 19:50,2015-12-21 17:20,,SeLo0019,SecureSolutions,Loans,Finance,199766.44,149501.27,25537.71,EMP036,"[""'EMP036'"", ""'EMP025'"", ""'EMP114'"", ""'EMP032'"", ""'EMP042'""]","['EMP037', 'EMP047', 'EMP114', 'EMP036', 'EMP096', 'EMP025', 'EMP020', 'EMP032', 'EMP042', 'EMP062']",0.5407,0,3,Negotiation,2015,Active
OPP20150079,FP2015,2015-07-22 08:50,2015-09-29 03:14,2015-09-30 17:19,DaAs0094,DataHoldings,Asset Management,Investment,203066.27,152910.51,30449.83,EMP098,"[""'EMP098'"", ""'EMP083'"", ""'EMP038'""]","['EMP089', 'EMP072', 'EMP067', 'EMP098', 'EMP083', 'EMP099', 'EMP063', 'EMP038']",0.5612,0,4,Closed-Won,2015,Inactive
OPP20150080,FP2015,2015-10-19 18:01,2015-11-29 05:00,,InVe0001,InfoSolutions,Venture Capital,Investment,181369.84,131799.26,15648.77,EMP098,"[""'EMP098'"", ""'EMP059'"", ""'EMP048'"", ""'EMP036'""]","['EMP006', 'EMP001', 'EMP089', 'EMP036', 'EMP098', 'EMP084', 'EMP048', 'EMP059']",0.4015,0,2,Proposal,2015,Active
OPP20150081,FP2015,2015-09-07 06:07,2015-12-04 06:13,,SeVe0004,SecureVentures,Venture Capital,Investment,183762.32,150355.32,20289.96,EMP069,"[""'EMP069'"", ""'EMP098'"", ""'EMP059'""]","['EMP093', 'EMP059', 'EMP097', 'EMP078', 'EMP098', 'EMP069']",0.84,0,3,Negotiation,2015,Active
OPP20150082,FP2015,2015-09-08 20:47,2015-11-17 16:42,,SeCo0008,SecureTechnology,Compliance,Legal,194600.88,149916.36,15538.21,EMP036,"[""'EMP036'"", ""'EMP042'"", ""'EMP108'"", ""'EMP009'"", ""'EMP069'""]","['EMP069', 'EMP108', 'EMP036', 'EMP001', 'EMP025', 'EMP052', 'EMP042', 'EMP029', 'EMP009']",0.9047,0,3,Negotiation,2015,Active
OPP20150083,FP2015,2015-04-08 13:10,2015-04-28 08:15,,NeEq0045,NetConcepts,Equity,Finance,142959.15,103383.31,11837.34,EMP085,"[""'EMP085'"", ""'EMP069'"", ""'EMP031'""]","['EMP031', 'EMP097', 'EMP073', 'EMP090', 'EMP083', 'EMP085', 'EMP086', 'EMP069']",0.5142,0,1,Qualifying,2015,Active
OPP20150084,FP2015,2015-03-02 02:10,2015-07-02 01:22,,GlAn0002,GlobalAnalytics,Analytics,Technology,216349.34,155633.23,25463.31,EMP023,"[""'EMP023'"", ""'EMP092'"", ""'EMP108'"", ""'EMP036'""]","['EMP023', 'EMP092', 'EMP108', 'EMP087', 'EMP097', 'EMP084', 'EMP050', 'EMP036']",0.5698,0,1,Qualifying,2015,Active
OPP20150085,FP2015,2015-03-16 09:49,2015-06-09 03:46,,WeIn0079,WebDynamics,Insurance,Risk Management,185723.14,131090.46,19876.75,EMP085,"[""'EMP085'"", ""'EMP072'"", ""'EMP036'""]","['EMP085', 'EMP061', 'EMP037', 'EMP027', 'EMP072', 'EMP094', 'EMP098', 'EMP036']",0.2504,0,3,Negotiation,2015,Active
OPP20150086,FP2015,2015-08-18 00:03,2015-12-30 12:58,,WeDe0041,WebTechnology,Deposits,Banking,221118.33,162257.76,29082.86,EMP083,"[""'EMP083'"", ""'EMP061'"", ""'EMP110'"", ""'EMP059'"", ""'EMP050'""]","['EMP100', 'EMP050', 'EMP059', 'EMP078', 'EMP083', 'EMP054', 'EMP003', 'EMP110', 'EMP061', 'EMP023']",0.7591,0,2,Proposal,2015,Active
OPP20150087,FP2015,2015-04-26 06:37,2015-09-13 13:28,,DaAn0058,DataAnalytics,Analytics,Technology,178545.51,139235.54,9098.7,EMP036,"[""'EMP036'"", ""'EMP110'"", ""'EMP085'""]","['EMP110', 'EMP077', 'EMP068', 'EMP092', 'EMP036', 'EMP018', 'EMP085']",0.5427,0,1,Qualifying,2015,Active
OPP20150088,FP2015,2015-08-29 13:17,2015-09-22 17:58,,SmC0035,SmartSystems,Credit,Finance,206100.57,171342.2,15233.45,EMP085,"[""'EMP085'"", ""'EMP036'"", ""'EMP042'""]","['EMP019', 'EMP035', 'EMP042', 'EMP073', 'EMP085', 'EMP036', 'EMP091', 'EMP087']",0.6109,0,3,Negotiation,2015,Active
OPP20150089,FP2015,2015-11-27 23:07,2015-12-24 09:47,,InCr0066,InfoSolutions,Credit,Finance,191458.14,138251.05,26547.11,EMP069,"[""'EMP069'"", ""'EMP114'"", ""'EMP036'""]","['EMP036', 'EMP035', 'EMP069', 'EMP060', 'EMP114', 'EMP032', 'EMP075', 'EMP094']",0.3482,0,2,Proposal,2015,Active
OPP20150090,FP2015,2015-11-07 11:25,2015-12-16 13:21,,CrCo0070,CreativeDynamics,Compliance,Legal,201209.42,142051.85,24810.02,EMP098,"[""'EMP098'"", ""'EMP110'"", ""'EMP061'"", ""'EMP009'"", ""'EMP104'""]","['EMP009', 'EMP048', 'EMP062', 'EMP098', 'EMP069', 'EMP061', 'EMP100', 'EMP088', 'EMP110', 'EMP104']",0.5943,1,3,Negotiation,2015,Active
OPP20150091,FP2015,2015-03-12 12:26,2015-05-22 23:48,,InCr0048,InfoTechnology,Credit,Finance,211012.65,165590.33,20751.09,EMP023,"[""'EMP023'"", ""'EMP017'"", ""'EMP117'"", ""'EMP110'"", ""'EMP061'""]","['EMP117', 'EMP085', 'EMP057', 'EMP019', 'EMP061', 'EMP023', 'EMP017', 'EMP020', 'EMP110']",0.4588,0,2,Proposal,2015,Active
OPP20150092,FP2015,2015-04-23 00:40,2015-06-04 07:53,,GeCr0011,GeoSolutions,Credit,Finance,189117.19,163134.52,24409.75,EMP069,"[""'EMP069'"", ""'EMP067'"", ""'EMP104'"", ""'EMP055'"", ""'EMP048'""]","['EMP085', 'EMP060', 'EMP055', 'EMP067', 'EMP069', 'EMP104', 'EMP075', 'EMP094', 'EMP048']",0.7896,0,2,Proposal,2015,Active
OPP20150093,FP2015,2015-09-05 18:30,2015-10-16 13:59,2015-10-20 08:04,BiBi0005,BioVentures,Biotechnology,Healthcare,204000.86,169695.11,13214.58,EMP098,"[""'EMP098'"", ""'EMP031'"", ""'EMP009'"", ""'EMP040'"", ""'EMP111'""]","['EMP031', 'EMP098', 'EMP083', 'EMP040', 'EMP092', 'EMP090', 'EMP081', 'EMP097', 'EMP111', 'EMP009']",0.7842,0,4,Closed-Lost,2015,Inactive
OPP20150094,FP2015,2015-01-26 17:09,2015-09-17 03:19,2015-10-15 20:32,SeIn0027,SecureConcepts,Insurance,Risk Management,145023.91,123136.85,13464.4,EMP069,"[""'EMP069'"", ""'EMP061'"", ""'EMP116'"", ""'EMP072'"", ""'EMP059'""]","['EMP016', 'EMP061', 'EMP091', 'EMP072', 'EMP069', 'EMP089', 'EMP059', 'EMP116', 'EMP098']",0.7575,0,4,Closed-Lost,2015,Inactive
OPP20150095,FP2015,2015-05-15 06:15,2015-11-11 22:51,,DaAn0034,DataAnalytics,Analytics,Technology,184219.97,154189.7,28903.02,EMP083,"[""'EMP083'"", ""'EMP085'"", ""'EMP059'""]","['EMP042', 'EMP083', 'EMP085', 'EMP059', 'EMP061', 'EMP040']",0.7802,0,1,Qualifying,2015,Active
OPP20150096,FP2015,2015-08-02 12:39,2015-12-15 23:18,,NeWe0076,NetHoldings,Wealth Management,Investment,190667.21,170042.44,16007.78,EMP036,"[""'EMP036'"", ""'EMP092'"", ""'EMP023'""]","['EMP092', 'EMP009', 'EMP023', 'EMP024', 'EMP019', 'EMP096', 'EMP036', 'EMP063']",0.7912,0,1,Qualifying,2015,Active
OPP20150097,FP2015,2015-12-06 23:22,2015-12-22 04:31,,SmAn0023,SmartAnalytics,Analytics,Technology,207538.52,185072.1,36230.54,EMP036,"[""'EMP036'"", ""'EMP069'"", ""'EMP040'""]","['EMP018', 'EMP086', 'EMP087', 'EMP040', 'EMP036', 'EMP100', 'EMP069', 'EMP068']",0.8197,1,1,Qualifying,2015,Active
OPP20150098,FP2015,2015-05-09 12:04,2015-12-19 08:01,2015-12-21 18:26,GlCr0050,GlobalConcepts,Credit,Finance,186214.9,134719.61,21851.98,EMP085,"[""'EMP085'"", ""'EMP002'"", ""'EMP092'"", ""'EMP069'""]","['EMP002', 'EMP092', 'EMP061', 'EMP073', 'EMP069', 'EMP052', 'EMP085', 'EMP082', 'EMP031']",0.8062,0,4,Closed-Won,2015,Inactive
OPP20150099,FP2015,2015-02-17 11:56,2015-05-16 21:39,,InM0032,InfoHoldings,Mortgages,Banking,198444.26,154006.05,25755.55,EMP098,"[""'EMP098'"", ""'EMP092'"", ""'EMP050'"", ""'EMP116'"", ""'EMP083'""]","['EMP092', 'EMP034', 'EMP050', 'EMP085', 'EMP080', 'EMP099', 'EMP098', 'EMP081', 'EMP116', 'EMP083']",0.8475,0,1,Qualifying,2015,Active
OPP20160000,FP2016,2016-12-24 17:32,2016-12-30 05:56,,BiBi0169,BioSolutions,Biotechnology,Healthcare,202155.21,158768.83,30937.72,EMP083,"[""'EMP083'"", ""'EMP032'"", ""'EMP002'"", ""'EMP092'"", ""'EMP119'""]","['EMP036', 'EMP032', 'EMP014', 'EMP061', 'EMP002', 'EMP097', 'EMP094', 'EMP083', 'EMP119', 'EMP092']",0.4461,1,1,Qualifying,2016,Active
OPP20160001,FP2016,2016-03-23 13:32,2016-04-27 17:09,,NeAs0191,NetSolutions,Asset Management,Investment,214625.88,166438.36,13561.24,EMP085,"[""'EMP085'"", ""'EMP050'"", ""'EMP083'""]","['EMP007', 'EMP036', 'EMP082', 'EMP083', 'EMP050', 'EMP040', 'EMP085']",0.6105,0,2,Proposal,2016,Active
OPP20160002,FP2016,2016-08-11 00:20,2016-09-30 09:51,,BiBi0121,BioServices,Biotechnology,Healthcare,207108.68,155783.19,11736.54,EMP036,"[""'EMP036'"", ""'EMP108'"", ""'EMP118'"", ""'EMP127'"", ""'EMP069'""]","['EMP045', 'EMP036', 'EMP118', 'EMP069', 'EMP073', 'EMP081', 'EMP050', 'EMP127', 'EMP108']",0.3997,0,2,Proposal,2016,Active
OPP20160003,FP2016,2016-05-05 02:56,2016-10-01 11:58,,SmLo0159,SmartTechnology,Loans,Finance,206522.46,154680.76,19390.62,EMP083,"[""'EMP083'"", ""'EMP117'"", ""'EMP085'""]","['EMP079', 'EMP078', 'EMP085', 'EMP083', 'EMP117', 'EMP016', 'EMP054', 'EMP047']",0.2785,0,2,Proposal,2016,Active
OPP20160004,FP2016,2016-12-30 10:08,2016-12-30 10:10,,GeCr0154,GeoSolutions,Credit,Finance,209350.56,188075.95,17142.06,EMP036,"[""'EMP036'"", ""'EMP031'"", ""'EMP025'"", ""'EMP023'""]","['EMP023', 'EMP025', 'EMP014', 'EMP054', 'EMP031', 'EMP012', 'EMP036']",0.6519,0,3,Negotiation,2016,Active
OPP20160006,FP2016,2016-03-15 02:05,2016-08-04 11:23,,InAs0188,InnovativeDynamics,Asset Management,Investment,189680.53,134293.54,9173.97,EMP023,"[""'EMP023'"", ""'EMP108'"", ""'EMP098'""]","['EMP083', 'EMP080', 'EMP108', 'EMP061', 'EMP082', 'EMP023', 'EMP079', 'EMP098']",0.914,0,1,Qualifying,2016,Active
OPP20160007,FP2016,2016-10-08 09:56,2016-12-30 15:54,,GeEq0175,GeoDynamics,Equity,Finance,217442.13,155486.74,15088.21,EMP023,"[""'EMP023'"", ""'EMP116'"", ""'EMP050'"", ""'EMP002'"", ""'EMP119'""]","['EMP002', 'EMP017', 'EMP116', 'EMP075', 'EMP023', 'EMP062', 'EMP119', 'EMP090', 'EMP050', 'EMP079']",0.9254,0,1,Qualifying,2016,Active
OPP20160008,FP2016,2016-08-31 09:57,2016-12-23 10:49,,InDe0167,InnovativeHoldings,Deposits,Banking,212845.51,184930.18,18068.47,EMP036,"[""'EMP036'"", ""'EMP072'"", ""'EMP104'"", ""'EMP110'"", ""'EMP048'""]","['EMP036', 'EMP080', 'EMP073', 'EMP048', 'EMP110', 'EMP092', 'EMP104', 'EMP094', 'EMP086', 'EMP072']",0.4783,0,2,Proposal,2016,Active
OPP20160010,FP2016,2016-06-18 06:31,2016-10-03 21:23,,DaAn0120,DataAnalytics,Analytics,Technology,199431.8,154157.26,25771.85,EMP083,"[""'EMP083'"", ""'EMP117'"", ""'EMP001'"", ""'EMP069'""]","['EMP013', 'EMP083', 'EMP069', 'EMP093', 'EMP087', 'EMP117', 'EMP001', 'EMP053']",0.2537,0,3,Negotiation,2016,Active
OPP20160011,FP2016,2016-10-29 18:26,2016-11-13 09:27,,GeVe0183,GeoVentures,Venture Capital,Investment,180409.9,159935.59,29555.4,EMP085,"[""'EMP085'"", ""'EMP114'"", ""'EMP098'""]","['EMP084', 'EMP063', 'EMP098', 'EMP093', 'EMP114', 'EMP085']",0.8871,0,3,Negotiation,2016,Active
OPP20160013,FP2016,2016-02-18 01:36,2016-08-27 03:18,,SmCr0177,SmartHoldings,Credit,Finance,207645.7,149821.26,12014.17,EMP085,"[""'EMP085'"", ""'EMP059'"", ""'EMP116'"", ""'EMP068'"", ""'EMP025'""]","['EMP068', 'EMP085', 'EMP059', 'EMP045', 'EMP116', 'EMP025', 'EMP023', 'EMP091', 'EMP087', 'EMP019']",0.7784,0,3,Negotiation,2016,Active
OPP20160014,FP2016,2016-10-09 12:06,2016-11-09 22:23,,CrLo0180,CreativeServices,Loans,Finance,187371.53,153510.98,28679.33,EMP023,"[""'EMP023'"", ""'EMP038'"", ""'EMP108'"", ""'EMP059'"", ""'EMP042'""]","['EMP021', 'EMP130', 'EMP020', 'EMP038', 'EMP059', 'EMP042', 'EMP013', 'EMP023', 'EMP108', 'EMP089']",0.9396,0,3,Negotiation,2016,Active
OPP20160015,FP2016,2016-07-01 03:04,2016-09-07 18:53,2016-10-26 14:05,TeTr0144,TechTechnology,Treasury,Finance,181377.12,140455.5,20927.25,EMP036,"[""'EMP036'"", ""'EMP023'"", ""'EMP038'""]","['EMP023', 'EMP084', 'EMP036', 'EMP019', 'EMP042', 'EMP038']",0.559,0,4,Closed-Lost,2016,Inactive
OPP20160017,FP2016,2016-04-08 19:29,2016-09-05 23:32,,BiBi0106,BioTechnology,Biotechnology,Healthcare,187077.42,144028.67,19256.36,EMP098,"[""'EMP098'"", ""'EMP023'"", ""'EMP001'""]","['EMP035', 'EMP027', 'EMP090', 'EMP021', 'EMP023', 'EMP098', 'EMP093', 'EMP001']",0.8756,0,3,Negotiation,2016,Active
OPP20160018,FP2016,2016-03-16 20:46,2016-11-05 23:38,2016-12-12 22:50,WeDe0184,WebTechnology,Deposits,Banking,198063.57,154164.64,20130.13,EMP098,"[""'EMP098'"", ""'EMP118'"", ""'EMP117'"", ""'EMP069'""]","['EMP084', 'EMP053', 'EMP117', 'EMP095', 'EMP118', 'EMP008', 'EMP069', 'EMP098']",0.4788,0,4,Closed-Won,2016,Inactive
OPP20160019,FP2016,2016-10-30 23:57,2016-11-24 00:50,,TeTr0125,TechTechnology,Treasury,Finance,214839.87,172919.45,16320.79,EMP083,"[""'EMP083'"", ""'EMP072'"", ""'EMP092'"", ""'EMP117'"", ""'EMP067'""]","['EMP098', 'EMP072', 'EMP083', 'EMP092', 'EMP025', 'EMP117', 'EMP040', 'EMP067', 'EMP051', 'EMP062']",0.4114,0,2,Proposal,2016,Active
OPP20160020,FP2016,2016-06-17 04:32,2016-10-15 21:40,2016-12-06 05:14,InCr0185,InfoSolutions,Credit,Finance,207263.12,155123.13,12414.27,EMP023,"[""'EMP023'"", ""'EMP050'"", ""'EMP083'""]","['EMP001', 'EMP050', 'EMP036', 'EMP045', 'EMP093', 'EMP054', 'EMP083', 'EMP023']",0.4984,0,4,Closed-Won,2016,Inactive
OPP20160021,FP2016,2016-10-17 12:12,2016-11-16 13:55,2016-12-16 14:30,SeVe0157,SecureVentures,Venture Capital,Investment,749435.43,643297.33,116435.47,EMP083,"[""'EMP083'"", ""'EMP009'"", ""'EMP025'"", ""'EMP031'"", ""'EMP023'""]","['EMP023', 'EMP083', 'EMP008', 'EMP009', 'EMP097', 'EMP001', 'EMP031', 'EMP025', 'EMP055']",0.6819,1,4,Closed-Won,2016,Inactive
OPP20160022,FP2016,2016-11-30 20:21,2016-12-08 08:34,,DaCo0172,DataServices,Compliance,Legal,187097.26,134800.35,26664.42,EMP069,"[""'EMP069'"", ""'EMP098'"", ""'EMP009'""]","['EMP068', 'EMP098', 'EMP009', 'EMP084', 'EMP027', 'EMP079', 'EMP069']",0.8081,0,1,Qualifying,2016,Active
OPP20160023,FP2016,2016-02-24 12:26,2016-12-23 19:24,,InAs0139,InnovativeDynamics,Asset Management,Investment,204817.2,165881.48,21813.89,EMP085,"[""'EMP085'"", ""'EMP098'"", ""'EMP042'""]","['EMP093', 'EMP042', 'EMP050', 'EMP085', 'EMP002', 'EMP031', 'EMP098']",0.5087,0,1,Qualifying,2016,Active
OPP20160024,FP2016,2016-07-14 21:02,2016-12-06 05:07,2016-12-06 14:51,SmAn0153,SmartAnalytics,Analytics,Technology,185568.09,164971.03,13689.15,EMP023,"[""'EMP023'"", ""'EMP119'"", ""'EMP025'"", ""'EMP108'"", ""'EMP031'""]","['EMP025', 'EMP033', 'EMP031', 'EMP098', 'EMP119', 'EMP023', 'EMP108', 'EMP065', 'EMP003', 'EMP060']",0.7071,0,4,Closed-Won,2016,Inactive
OPP20160025,FP2016,2016-11-23 17:43,2016-12-08 08:01,,CrAn0187,CreativeAnalytics,Analytics,Technology,166163.3,132378.76,19411.16,EMP098,"[""'EMP098'"", ""'EMP108'"", ""'EMP050'"", ""'EMP023'""]","['EMP050', 'EMP096', 'EMP091', 'EMP094', 'EMP023', 'EMP108', 'EMP047', 'EMP098']",0.689,0,3,Negotiation,2016,Active
OPP20160026,FP2016,2016-03-05 07:43,2016-11-18 10:54,,CrVe0149,CreativeVentures,Venture Capital,Investment,204640.21,162013.78,11682.82,EMP083,"[""'EMP083'"", ""'EMP042'"", ""'EMP023'""]","['EMP042', 'EMP096', 'EMP079', 'EMP023', 'EMP038', 'EMP018', 'EMP083']",0.5164,0,2,Proposal,2016,Active
OPP20160027,FP2016,2016-02-17 02:05,2016-03-12 17:45,,InAs0128,InnovativeTechnology,Asset Management,Investment,210905.11,149607.92,25664.54,EMP036,"[""'EMP036'"", ""'EMP025'"", ""'EMP069'""]","['EMP069', 'EMP024', 'EMP025', 'EMP036', 'EMP048', 'EMP095', 'EMP080', 'EMP087']",0.3474,0,2,Proposal,2016,Active
OPP20160028,FP2016,2016-09-23 06:39,2016-11-11 13:36,,GeVe0182,GeoVentures,Venture Capital,Investment,221825.44,198572.98,10678.97,EMP069,"[""'EMP069'"", ""'EMP110'"", ""'EMP061'"", ""'EMP104'"", ""'EMP116'""]","['EMP097', 'EMP116', 'EMP110', 'EMP061', 'EMP085', 'EMP089', 'EMP104', 'EMP080', 'EMP069', 'EMP054']",0.6767,0,2,Proposal,2016,Active
OPP20160029,FP2016,2016-12-03 09:06,2016-12-21 08:57,,NeWe0181,NetHoldings,Wealth Management,Investment,185399.57,134137.54,9088.14,EMP069,"[""'EMP069'"", ""'EMP068'"", ""'EMP072'"", ""'EMP001'"", ""'EMP116'""]","['EMP050', 'EMP076', 'EMP037', 'EMP089', 'EMP006', 'EMP068', 'EMP072', 'EMP116', 'EMP069', 'EMP001']",0.5269,0,3,Negotiation,2016,Active
OPP20160030,FP2016,2016-06-21 19:51,2016-10-23 06:43,2016-11-11 13:12,InAs0161,InfoSystems,Asset Management,Investment,204902.62,150236.56,22059.48,EMP083,"[""'EMP083'"", ""'EMP098'"", ""'EMP119'""]","['EMP100', 'EMP063', 'EMP019', 'EMP119', 'EMP083', 'EMP027', 'EMP098', 'EMP006']",0.945,0,4,Closed-Won,2016,Inactive
OPP20160031,FP2016,2016-02-06 19:54,2016-05-26 23:39,,SeCo0117,SecureTechnology,Compliance,Legal,197820.57,152897.28,23772.22,EMP085,"[""'EMP085'"", ""'EMP061'"", ""'EMP112'"", ""'EMP048'"", ""'EMP092'""]","['EMP057', 'EMP087', 'EMP061', 'EMP092', 'EMP021', 'EMP048', 'EMP068', 'EMP085', 'EMP032', 'EMP112']",0.7891,0,2,Proposal,2016,Active
OPP20160032,FP2016,2016-07-06 17:08,2016-12-20 02:51,2017-01-05 12:44,DaCo0116,DataServices,Compliance,Legal,187979.94,160131.93,20792.82,EMP036,"[""'EMP036'"", ""'EMP002'"", ""'EMP114'"", ""'EMP017'"", ""'EMP083'""]","['EMP008', 'EMP053', 'EMP114', 'EMP081', 'EMP083', 'EMP072', 'EMP017', 'EMP036', 'EMP002']",0.265,0,4,Closed-Lost,2016,Inactive
OPP20160033,FP2016,2016-11-15 12:26,2016-12-30 17:56,,InAs0103,InfoSystems,Asset Management,Investment,198797.63,147094.19,8338.13,EMP083,"[""'EMP083'"", ""'EMP009'"", ""'EMP031'"", ""'EMP059'"", ""'EMP092'""]","['EMP010', 'EMP059', 'EMP009', 'EMP092', 'EMP096', 'EMP031', 'EMP050', 'EMP083', 'EMP036', 'EMP072']",0.4868,0,1,Qualifying,2016,Active
OPP20160034,FP2016,2016-12-25 07:27,2016-12-30 04:58,,SeVe0140,SecureVentures,Venture Capital,Investment,211244.59,187197.3,30128.45,EMP083,"[""'EMP083'"", ""'EMP001'"", ""'EMP072'"", ""'EMP099'"", ""'EMP059'""]","['EMP084', 'EMP009', 'EMP072', 'EMP086', 'EMP093', 'EMP083', 'EMP001', 'EMP063', 'EMP099', 'EMP059']",0.857,1,3,Negotiation,2016,Active
